file_id,t1,la1,mu_over_la1,psi,la2_multiplier,n_tips,num_leaves_after_t1,num_leaves_before_t1,height,is_ultrametric
30,6.627922762665131,0.4474317918084363,0.3511517482623846,0.4440505495661587,4.619527877717129,346,18,328,8.65022494603649,False
26,4.824907161952607,0.8026495012674517,0.0173972643306987,0.5761217543574207,3.705985812512937,876,49,827,5.835680256727622,False
32,6.928995274690382,0.6688529369232019,0.3243116163478817,0.6352584635332411,2.0182943352058627,784,122,662,9.143368253899181,False
37,7.138490940032921,0.6303879295491139,0.5194556374673237,0.2945282933255215,3.330600237511669,159,22,137,8.179984291892858,False
38,7.634143352804362,0.9132870589024946,0.4516964284344087,0.7995553813234173,4.167749862643705,483,149,334,8.401535569485558,False
34,6.999805366072685,0.8802040723759075,0.0738961079205261,0.8772261738476286,3.366666042230282,311,250,61,6.380736265748811,False
40,6.74774027124352,0.8137819531318766,0.6900421366219761,0.902144785684463,2.921807296117168,311,28,283,8.500824169525787,False
24,4.027655351078239,0.4273489768511828,0.5218353654757005,0.9707428690467348,4.864182016260068,122,14,108,6.102716612881806,False
41,7.84711326120857,0.940267794682823,0.1107274465533667,0.5293841681362628,2.708115835463744,629,629,0,7.252032020484231,False
23,6.269688063529806,0.6261216227138381,0.557712238653681,0.3635408151010983,2.3113915665244456,135,12,123,9.188280508643077,False
44,5.64491896214627,0.637165659079727,0.8433423651341329,0.8574031033889903,2.5881096986626697,296,27,269,9.143866368358573,False
35,6.310587146021204,0.3299876329261642,0.2359069756394211,0.3056194956443482,4.40318196175517,267,16,251,9.286106705559018,False
14,6.619030000427738,0.2785841698729676,0.8044508126362875,0.4017006075582028,4.686149911947843,284,16,268,8.691737264307662,False
39,4.362060218424283,0.9122901128136076,0.6179836512963872,0.9701938304931969,4.955099381807301,682,43,639,5.532005755137126,False
45,6.945873916108374,0.4869389438936328,0.8059155118780181,0.8165024318829595,4.182026962469081,627,42,585,9.639646206952888,False
48,5.758368334860517,0.4996985856267719,0.858418800014289,0.7204396227970177,4.613958359856178,299,15,284,8.360302668747247,False
42,4.600073161714815,0.4993456126663773,0.7562150958774466,0.391984916975214,2.5526586442845587,247,19,228,8.474638045147003,False
31,7.305252067532728,0.8668564297651408,0.7556850649480779,0.5184686120972184,2.3565471865201486,461,62,399,9.900144429321195,False
52,6.189966078153638,0.1036809333511889,0.5631964255253801,0.8103196846055888,2.1541148343871988,150,15,135,19.22948282694641,False
51,6.603081831854174,0.224410950131643,0.7039513875850729,0.6727894321950034,4.99969368949901,388,21,367,10.301923666866614,False
54,4.823621249753897,0.0669553632306429,0.4777803454992695,0.6336542369707627,2.625000174679724,138,8,130,25.021445993179988,False
55,4.187747107114142,0.979542136135382,0.0684890939086073,0.7133798652326335,2.7474802229186883,143,23,120,5.2130968251487,False
47,4.686961676443996,0.7831057449020465,0.6805588993708473,0.5688364846802685,4.807834597353117,313,29,284,5.9577939256527515,False
50,7.253226212024595,0.996201897159226,0.8222679688536141,0.4700117720413619,3.1918418264310917,299,24,275,9.203411363981003,False
58,5.409843488074727,0.3007513392502941,0.0676585456890753,0.4265658408927874,4.325826608452349,236,21,215,7.429225454312305,False
59,7.978025451255931,0.4933836757843405,0.8645121902931566,0.7177674906701701,2.4277869636018403,194,34,160,14.896775430597318,False
43,7.189803736500297,0.7998003773383543,0.0657268682687153,0.8537337601757085,2.4405625473766785,136,136,0,5.730729320996129,False
36,4.147172892328795,0.2182965863241711,0.6730611555830437,0.9395913575781067,4.272535231246796,112,12,100,7.562462887995327,False
61,6.748339658887014,0.9950968679725208,0.036353577386679,0.4387722011954877,2.3648920830691025,223,39,184,6.663339307973732,False
53,5.582496275278379,0.5218496950817285,0.4296368444086735,0.5901460795011508,4.360004700505315,515,31,484,6.7121946469427085,False
57,7.466944835122776,0.6151381442640258,0.5452114313901691,0.9888070801031256,4.476229543664173,205,34,171,7.00272575282544,False
56,5.250318756223088,0.9311033126894428,0.8401825969730373,0.2350140628859655,3.0249479199950766,169,10,159,9.788051419228182,False
62,6.52014578620882,0.6688243487060853,0.7969045434182632,0.8661070137220134,4.979182121230478,650,43,607,8.029281135971424,False
60,6.90402806233556,0.9850150914012392,0.1402007301017184,0.8036224627894674,4.651656009839898,607,584,23,6.913852416715032,False
65,6.276837482759735,0.0399908571206158,0.7851324751524552,0.8359483333150641,2.271133798211049,172,9,163,85.60058178595419,False
69,6.230971767413578,0.5608630407957427,0.80082663479641,0.1362884255286422,3.1932599180109635,137,7,130,7.629392783875279,False
63,6.739709869977459,0.1641433896158437,0.7470919032650722,0.7982220417246659,3.681072670935099,376,19,357,11.424751451025008,False
68,7.563412274951554,0.7049355740784509,0.5694025488567517,0.9676658234891689,4.280455640361605,999,95,904,8.398980572278226,False
70,5.214661325687755,0.938908252983216,0.6728609008639831,0.871030988573103,2.7795001186006507,789,86,703,6.839473630184652,False
72,4.401088964629824,0.4636227647824811,0.241143653163207,0.539522947644458,4.464045399653433,306,29,277,6.186744919034575,False
74,7.693351758313142,0.4799576355507914,0.365924538920411,0.724963972191013,2.307778323617886,651,58,593,10.287408183653923,False
46,7.4786368091195214,0.7695256179359269,0.6504712968765913,0.5719054502967976,2.049413948726261,624,69,555,9.446172591597202,False
76,5.229710979463773,0.8676378280747469,0.296044974207277,0.8588744861701795,3.771511165691872,378,31,347,6.478174215194228,False
73,5.126721583928546,0.939343808057042,0.1671769155216619,0.9736962491618074,2.1116056984552385,802,144,658,6.385165413916714,False
78,7.524596150218067,0.9528339077102844,0.2836159342949421,0.9792534316548368,4.109487552480648,460,74,386,6.9512570961672315,False
79,6.953896212188702,0.6443009557963293,0.2561329952519706,0.7218391499347264,3.533462311180465,172,104,68,7.5618821465914285,False
66,6.380973727076379,0.9049429011256876,0.5432588847927516,0.8979442728828219,2.429368952479015,113,26,87,8.127747367650159,False
49,4.128286130609839,0.855671812580135,0.6909631161512343,0.6002502510006187,3.677904468485432,243,22,221,5.231955697335081,False
75,7.965913737074315,0.8705700703076856,0.279383323030502,0.6293685278019898,4.143643690038743,620,136,484,7.74703918594016,False
83,6.294012322303125,0.5628890829883919,0.1934314316976854,0.4618264520500913,2.704668988141827,349,25,324,8.190906632513972,False
80,7.180585165766008,0.0179040674030413,0.1749990198707914,0.9166136235555132,4.339811398839251,165,11,154,42.29346108288541,False
77,6.265405492001972,0.0835119257475189,0.702589011457295,0.691751071931105,3.5526187321522213,260,15,245,20.169914854899133,False
85,5.060960270903241,0.4706544465240688,0.609323233473735,0.6340914260012563,2.5710809189751025,284,27,257,7.845992973809738,False
71,5.141972340711253,0.3208093934577888,0.2262729150296207,0.9625809389492512,3.408679404418659,218,16,202,8.803132855165535,False
84,5.9387458411285365,0.9356946955570123,0.6977789310240556,0.383666475942746,3.2928904416207283,422,46,376,7.348409782140079,False
89,4.453305374781808,0.9914138222528824,0.1544687322905863,0.4521374974416835,3.406051450731732,170,20,150,5.335609835226335,False
64,7.450920703581159,0.953544637282362,0.4092719979566276,0.3005862549214321,3.813803495394231,337,29,308,7.604717949402744,False
90,7.775790485718227,0.40024316470055,0.6603493572876029,0.7041845998050937,3.6511914815900406,224,27,197,10.768966094246752,False
86,4.649116521755817,0.0107062914013922,0.300867487895233,0.7791081722536596,3.911420598194781,166,11,155,53.979965883184235,False
81,5.919415141016386,0.5315859781426333,0.2024781899748868,0.7790628659885398,4.107747354715771,487,26,461,6.799013597977758,False
93,6.145225687656732,0.3165118476071056,0.1801639091739338,0.8879083046690156,2.020580978214084,165,11,154,8.626479492097342,False
92,7.705596998702891,0.1414261904857133,0.0778396753512229,0.9037114148659384,2.531627182839616,496,54,442,14.991255257071572,False
96,5.991056056987398,0.7093401763013598,0.4916509212438477,0.5823698788325966,4.318788050151829,269,78,191,6.766426578959953,False
95,6.080759645531128,0.9227700897733886,0.0012991260951475,0.457370345354044,3.848466553458823,437,169,268,6.362007759413629,False
97,6.977593492285102,0.549320303888502,0.1784202281542662,0.4672067407976404,2.019815345647492,810,62,748,9.723435975618223,False
94,6.826685654745932,0.4176547809250411,0.6642633194568506,0.970349387465578,2.247914867230011,906,48,858,12.865435430860387,False
91,6.488202980899473,0.5183513189179711,0.1203386997473776,0.8644504074210528,4.082736129927167,777,79,698,7.31197791065783,False
98,7.891809799050959,0.3488980215797589,0.2316580721654671,0.348981377582425,2.401054664169052,353,48,305,11.148369354343945,False
88,5.838818030841294,0.3920963485676114,0.0320031423382244,0.4722666644707959,2.7055029037965905,212,22,190,8.448347947451865,False
87,4.832708652317099,0.8402980030009374,0.280585680802633,0.5510427993122701,2.249687859979184,907,87,820,6.369449686712287,False
67,4.062116647275635,0.9122246412926904,0.7623052925002313,0.7803976472047321,3.4266315838591264,707,36,671,5.893906024772912,False
101,7.79438640161323,0.3525621791626265,0.6751581331596923,0.9042883289677512,4.462808169772771,567,42,525,10.628085789637774,False
106,7.510499224685318,0.640290915182621,0.1525141985214897,0.7275022700737792,3.1775906174883213,354,61,293,8.18082960251946,False
103,7.902995119282046,0.7546639974735314,0.1758925805186501,0.4259466554798022,2.349296725349161,815,42,773,10.108617385868103,False
82,6.956778617526956,0.6858997459120595,0.1482454907771228,0.8779740151347638,2.154918981857052,317,317,0,6.384587925828789,False
102,6.956930898493306,0.2884063832622672,0.0583629065193243,0.1658579364666094,3.797383431640025,113,9,104,10.261108328897487,False
104,5.630583643374283,0.9106044374753152,0.1002951575372999,0.7472760879455704,3.135118843028767,639,116,523,6.4515369142351515,False
100,6.952265110635995,0.6629985555067709,0.7048286500018316,0.7779934229236702,2.5734373164525457,876,68,808,9.530598287087122,False
107,4.204086021436672,0.6837633964267187,0.3914842279124295,0.9496997034937218,4.281901838301461,159,10,149,4.556017965114209,False
113,7.850477658140775,0.4468066078367754,0.6084133855460211,0.7548457594451936,2.014961921282246,471,24,447,14.423830718602602,False
114,4.783500827724192,0.0156194281865961,0.7644234490956866,0.93488894721247,4.359215269333692,174,12,162,40.03049552941777,False
115,7.056146908866202,0.9316848372060366,0.6626713605876078,0.5644984680313249,3.793211413884838,127,22,105,7.0198908855342,False
105,7.619192531840989,0.2672190636508805,0.5795556010402338,0.3176381417466168,3.5813815541996217,148,8,140,12.737136005348965,False
111,5.830959545447584,0.630431973780803,0.1081144330637832,0.7402999977770137,3.967556024967007,906,49,857,7.392162260308782,False
109,7.033123812827284,0.622209610546448,0.2082852325403123,0.8982162925820935,3.576408286401936,177,17,160,8.505494397649846,False
108,7.414696030697189,0.3322971470260462,0.3571309636587932,0.9042511340701832,4.33121348156918,579,29,550,10.379583633647213,False
116,7.610258619832802,0.4555028832344831,0.068940650257341,0.8271987574016485,4.492651903338606,727,67,660,9.255495201931442,False
110,7.9984349447898495,0.5136669118145377,0.8566523042299563,0.6280173804775441,4.381974419557643,311,18,293,10.71912502718051,False
119,7.44756378492921,0.6220531491483083,0.1354792333482043,0.7170592941176177,2.6100672262647087,871,46,825,8.801206838576412,False
123,6.937791824510208,0.8430792183162785,0.3682965028102518,0.8898775980921179,4.817158477721076,184,43,141,7.954708539871716,False
112,6.753357621224717,0.562774234289271,0.3860578443784193,0.8289380327289574,3.6033780847294095,925,95,830,7.976091928571103,False
99,5.360648595437638,0.7139820875271096,0.668790543078676,0.995484017937212,3.063617344091397,240,14,226,8.733647387427018,False
122,5.519428606706679,0.6615464640497316,0.8390651205659095,0.9629148369918674,3.050122798896638,508,36,472,8.276004487899906,False
117,6.731488387342105,0.4542739707629405,0.185440059533545,0.5990885951163685,4.918539156321895,940,55,885,8.725568925543168,False
120,4.768594899764294,0.7566557108114665,0.6999198312082981,0.4173258916683129,3.2071025013506738,101,11,90,6.904251718725278,False
127,4.510997581394872,0.6397411950448173,0.6868649384054502,0.445010179806494,2.746157179851204,334,22,312,7.52831576415874,False
128,6.608010867557921,0.3419981794684603,0.8840868714380706,0.8149076612719148,2.9147172396010337,227,17,210,13.776862465123244,False
131,6.170751567020902,0.9624253945788144,0.0982030024788845,0.9380169817370054,3.6087764806171823,344,341,3,6.093465532168812,False
125,6.93775626334185,0.430640863191954,0.5612708103915147,0.6436542677755884,4.346520739862404,640,34,606,8.689562179521158,False
130,7.943457614597786,0.9668778017371088,0.7039272217698924,0.3158854347579439,3.1000938285190305,179,10,169,10.766599003017365,False
121,4.058445372448642,0.7034232783115724,0.027930927705237,0.5078219626017104,4.936645871711261,167,29,138,4.858082035953379,False
133,7.936062559605999,0.7929768176742878,0.3203719495119639,0.6288035874804033,3.69779793245801,861,54,807,9.345038354019671,False
124,6.659587438909553,0.1874899234640718,0.6575588238974348,0.9340908070103292,4.66869683271557,666,41,625,12.170700866851368,False
132,4.372211827697143,0.5112099644853844,0.390886708629115,0.9307973022772846,2.485858632375683,719,41,678,7.298831445435408,False
118,6.834106023007896,0.6823638733078737,0.0809742546276991,0.9245895370525924,4.717763690089065,493,108,385,7.5675084475655625,False
136,7.059345258835234,0.5686848268713289,0.6397305104149127,0.6975069182954737,4.0983107965422665,226,21,205,7.909723253488572,False
137,5.835963248698962,0.2304993298483069,0.0725509179156485,0.3592345928852636,3.781173336818209,241,15,226,9.51832919440315,False
139,6.589666488888314,0.9694111683619666,0.151280668316567,0.9937280059667236,2.645468663441246,242,242,0,5.983857540695372,False
140,7.42730280440237,0.4240457867247769,0.2185177808186025,0.6158084682641694,3.1106611434832345,414,40,374,9.916182967042491,False
129,7.27938557395502,0.6548495028499924,0.5687667149948162,0.9363779607031478,4.151694904103807,320,34,286,9.073863097497204,False
126,6.896760795916437,0.390031403752215,0.8659385826888536,0.7028616320619843,4.442499220375661,489,27,462,8.630435567181816,False
145,6.675226857550054,0.4221922192821824,0.645355239337985,0.8385079349015675,3.31731208604287,388,25,363,9.602688748184434,False
146,6.137445039656749,0.4236325925871206,0.4725025002825625,0.4678379646818785,2.4374792036438326,262,18,244,9.43816427906775,False
135,4.423819091190641,0.8431868184227898,0.0658331090458972,0.6554899666640279,3.909346604525873,459,60,399,5.511472893981818,False
143,6.095939935209266,0.8158604848098052,0.1601322444082571,0.8317542978497288,3.382749043433775,230,40,190,5.5548332597458305,False
144,7.933537262690423,0.1302297367426784,0.1003658730595937,0.9065639133929472,2.2974428926541286,406,24,382,17.753665444734107,False
147,6.930270646804937,0.1048150299809694,0.6161323869260971,0.7097022351517523,3.695757297700748,296,28,268,19.203551861116434,False
134,5.836372431603708,0.857950647597666,0.00455642354925,0.6687797700419389,3.708014580830589,969,84,885,6.85247088700708,False
152,6.4429726104555005,0.4812949995732501,0.7531058004170751,0.9222368809198176,3.376894540615329,454,27,427,9.44564704351086,False
153,7.95036413395708,0.4320451870876428,0.1973228249760317,0.893873595771182,3.6947912523462336,634,86,548,7.981526878224859,False
141,4.553500704787349,0.9203304110506916,0.5270052263798012,0.9635513870927898,4.020600595433667,347,21,326,5.66529282701835,False
155,4.375056286070765,0.4620979142726237,0.1589389045366848,0.9743659495864818,2.1464285914942214,789,72,717,7.3871054591241725,False
156,6.175917471350905,0.8523657536794794,0.3225539821951141,0.7749124467155244,2.4092075323883355,159,57,102,6.140425024571564,False
154,4.079559964592852,0.089729658237286,0.1697869629614007,0.8245841470215117,3.6713776225392425,167,10,157,18.581827878994837,False
148,6.4364830452878525,0.6479231488507043,0.3561308156209842,0.4717297003873324,2.974103705126856,482,25,457,8.92209290242621,False
151,7.22078295991137,0.2838137998416981,0.3800433788899006,0.8000482473957027,3.925025080684094,357,30,327,9.123414443950017,False
160,6.350095451264487,0.6919938074427617,0.4613178716058633,0.3596356823568933,4.631515009669471,181,22,159,6.898030568441483,False
142,5.20770051484717,0.905514905017117,0.057162500382953,0.8593207961015652,2.829636807354979,996,115,881,5.9024353492354225,False
162,5.516275960831768,0.6621740655093915,0.8587676180694178,0.91134616343906,3.746632452576238,266,19,247,8.12031242081041,False
161,7.504695672606727,0.7000769853301206,0.5791668268824243,0.5906715210747201,2.6260800699737668,461,93,368,9.04990447794721,False
157,6.451755401067409,0.532826590696007,0.4863043117600992,0.1337123203318213,2.831035008251229,106,8,98,9.613112255320036,False
165,4.427379243628731,0.7660496602559164,0.733291381012182,0.7234574243204077,4.972482268799588,332,17,315,5.918678607759664,False
166,6.029314902453297,0.7135669497391568,0.2045259588912475,0.8966734778701462,2.436714953291683,690,59,631,7.571706324845353,False
167,6.971425162502056,0.9536311859570809,0.8525406049958727,0.9680669094995226,3.027063904923279,191,13,178,9.068462521820159,False
158,5.858722556751012,0.9875863270836844,0.8839249674018517,0.8697279637606904,2.235900165503286,788,44,744,9.736424043217623,False
168,7.985314360939015,0.6755574079154754,0.2291647565077534,0.9891543124690076,3.205062527134886,800,197,603,9.35300834319531,False
170,7.233965585092571,0.5227792810606241,0.8548889712158645,0.5804859897427448,3.4702198669637507,275,16,259,9.033612593496812,False
159,4.484784116037412,0.3361896411533374,0.6551679797135317,0.5203283172907404,4.48827869262891,118,8,110,6.4138554483143055,False
164,4.956604629494288,0.4007568938079258,0.5977071267702085,0.8149460467175096,3.8815209843178646,249,22,227,7.431047519388937,False
173,7.689957961116183,0.9189225975770418,0.6712085116269302,0.2938984948895731,3.015592182261469,222,29,193,8.729718793392268,False
149,7.913161268502967,0.9526055474759187,0.2336968071513084,0.2659397439717044,4.365919554389986,452,192,260,7.6094905834471644,False
138,6.3982511496203855,0.7953311767660255,0.6562555035229457,0.1871940888442212,3.5083098753656765,180,12,168,7.539455848320908,False
169,6.210299547608666,0.8335248778874375,0.2158904378797598,0.664709043078669,4.921134942740907,360,82,278,6.416462606583482,False
150,7.062430020103463,0.768606311331199,0.4622212133111188,0.6380219487858663,2.41058606667949,507,51,456,9.132800641285682,False
175,4.368864707638416,0.9715388439208402,0.6293090688896518,0.936253724353144,2.471059279574457,353,30,323,4.489433330974403,False
163,7.274210738730829,0.8324929027403525,0.1254246919482519,0.8993164377448427,3.0788778031704997,973,111,862,8.511477015422905,False
179,4.450045034066341,0.6334897594250848,0.8176939163899821,0.6444597207207191,3.1924606871099623,187,12,175,7.305985906365265,False
177,7.973719966775393,0.2037598882605129,0.8313230008311236,0.2575446722830837,2.7934111092206098,170,16,154,16.593077430293793,False
178,6.669443131677337,0.4630483965807743,0.3906202969554845,0.6752823646174331,2.412863959923485,319,16,303,10.253081194163201,False
176,7.295030670714213,0.6826997680114427,0.6581017727029272,0.4054225728228354,3.1044728866507434,175,13,162,11.640977832718612,False
171,7.507493637770738,0.2708397886495665,0.4334620305130228,0.8746413868620602,3.0889031897340526,393,25,368,11.81906074627631,False
181,7.956748616600463,0.6067611446953705,0.6395757677465544,0.8441492050333154,3.3866468292961267,734,71,663,9.467277627208325,False
183,6.68565017397742,0.7110231690577868,0.1785209409169337,0.9197609694990264,2.605538817786742,471,33,438,7.633016392048502,False
187,4.041643117043085,0.2632481287139729,0.273642865954299,0.8855647687197009,2.240473383901968,126,8,118,10.25477058109488,False
188,7.753164190535976,0.9563114847120956,0.2802722340360492,0.905004564434613,3.192717001767587,127,127,0,6.396139607302907,False
172,4.3266482818480245,0.608848481502437,0.6427286347598203,0.6786307705809153,2.3187322267609307,275,29,246,6.508900181097965,False
186,4.448726408938166,0.9805931351349442,0.0491310529867115,0.8082739390010869,4.090016550973049,742,89,653,5.126076317928547,False
191,7.690775135919656,0.5319879870019972,0.1029433877583182,0.7581051492744248,4.234788760317105,355,32,323,7.178560622255251,False
185,7.724252374623049,0.9639347225963592,0.807772381568275,0.5868907608904066,4.152040275518122,613,38,575,8.925002262015159,False
174,7.373941503720945,0.2069971242550965,0.7548431809439192,0.340137080704844,2.232980280044178,150,11,139,15.9260446909499,False
193,7.8782015187615375,0.3755168488912451,0.6606061208094166,0.1159105855779384,3.470269538030772,195,12,183,12.050043177014878,False
195,4.406218742007402,0.8146656527786489,0.7756625408152934,0.54625982258949,2.9675900098656856,276,16,260,6.7326656556602495,False
180,5.1398657140801,0.9559382944289694,0.5980699839789037,0.3572003194250686,3.753214144943112,207,19,188,6.114105287492433,False
189,7.825601905182095,0.5839593568517509,0.1726038336112938,0.7546571517099749,3.00040190608677,245,13,232,10.377355069859636,False
196,5.55634763512982,0.3559719332033895,0.5468979596081269,0.7310932971141207,3.612682800752931,336,28,308,9.60271874699362,False
194,5.71464108757967,0.849428136085473,0.1012004369872315,0.601946387033977,3.332764592240058,951,204,747,6.277145322261151,False
192,6.9654801444663,0.7092899954619153,0.1685328082684204,0.1964183875028736,2.0263341794140475,177,31,146,8.801071400364695,False
201,6.6431144764176135,0.6480625118197506,0.5268591261676229,0.4317712756317685,2.729481874963048,346,24,322,9.258298997081594,False
200,4.309362371835218,0.5338557326615339,0.2393332116225989,0.8673077809271235,3.744081141075903,522,29,493,5.6933947053557645,False
198,7.351960420875949,0.9087020343196328,0.04884678582345,0.130951952183061,3.379925226524837,113,58,55,6.423457209207948,False
190,6.80728594891271,0.7416905091254625,0.1600493441526712,0.724688260794645,2.9093220335636736,461,102,359,7.711339922174926,False
202,4.737388247159879,0.7204954789604734,0.0211791517233327,0.7883068441335658,2.757011375987296,355,74,281,5.899688864624196,False
184,4.074698324281592,0.9631926050153444,0.1572405716865706,0.56353142249331,3.178303531736539,410,27,383,4.518421037061294,False
203,5.562874214756513,0.6159694777725353,0.1854140318618939,0.3260433040449552,3.378092380983864,354,22,332,7.369668767328317,False
182,7.99339522676787,0.2801027344637948,0.8497818765619862,0.8731053997698378,2.0540267484969323,253,40,213,14.846476783828637,False
207,6.7843718170106815,0.197060177283058,0.1405072314507862,0.9863525060544815,2.1121992400549963,607,53,554,14.928109128672903,False
209,7.79631716682332,0.9619570530165804,0.2657276294177603,0.9079755398619254,3.169421171192101,382,82,300,8.516201435829288,False
199,6.796868960422181,0.5532738360847412,0.2193935963253882,0.6296606648654318,3.633836492390755,287,78,209,7.556851567235075,False
204,7.20526772099321,0.2401231842756598,0.6095300495467413,0.9652814287306852,3.901191295010338,124,17,107,11.15982006724582,False
211,5.092704113880773,0.7994658507078879,0.2310094056918102,0.6119128009403616,2.8533774083417764,524,28,496,6.682333681673172,False
214,6.5276376627334685,0.4338327765098035,0.0248138305712495,0.2008227953646728,2.685050605666489,232,12,220,8.003660140674462,False
208,7.703529118672463,0.93388396258293,0.7105157635738667,0.2010723792925375,2.316348883576433,254,24,230,9.225621306936812,False
216,7.889795798678886,0.7020412846658535,0.6018756079846294,0.4934886162401085,2.2938852761831603,239,138,101,8.819682741653875,False
197,4.260769100344611,0.6949779243252203,0.1222413721116558,0.7530319260387877,3.7140589213789834,616,39,577,5.776875564316905,False
217,5.208754744925927,0.5964358618128431,0.2407763004757115,0.98203741563884,2.868224467256177,653,39,614,7.573359349901324,False
213,7.0190607854213525,0.5476404367724999,0.0565328827141102,0.6036950372539295,2.45168331898166,657,184,473,8.206918349762184,False
220,6.708471450722195,0.8972779944705194,0.3759608952195831,0.8604659076094492,3.191627615895241,422,58,364,7.9341760363327944,False
205,7.25160419411289,0.7965830677573217,0.2488126669570957,0.8497284995584004,2.7840925734071287,562,179,383,7.550877744664971,False
206,7.776328435994712,0.3638567472324646,0.6498825158496349,0.8445854335573069,4.687048023479208,757,79,678,10.246927254177821,False
212,4.547221605877041,0.4585765647158968,0.0796232738310155,0.4973350205896288,3.916380757176286,370,19,351,6.691000750378671,False
219,7.393861412998874,0.8024613301247443,0.3959397581973284,0.7882480216775966,3.423019514524322,169,48,121,8.276835283838412,False
225,5.87025305429137,0.4934791687169136,0.1794359291147055,0.6186157377485586,3.27545232293844,261,29,232,7.773010946620893,False
222,6.115219093390767,0.3534508528139404,0.1597221741557163,0.7458527009679029,2.59575546670198,311,18,293,10.987078746183384,False
218,5.59550729051027,0.9502320066132324,0.3237652588650035,0.9159616245396368,3.0261021186250088,565,159,406,6.196097143269078,False
228,4.141543660906114,0.5352709305736647,0.6515551748512471,0.9666441903833248,4.781210185201166,383,25,358,5.796597051281304,False
221,7.115021717437362,0.6531040036430944,0.7979236758940542,0.9183192970470692,3.630557995530488,221,14,207,9.936818388651478,False
215,4.196674708411996,0.43174873379189,0.6643686044085038,0.4192267048348453,2.9901043651699046,155,8,147,8.020238072846608,False
210,6.455019876220748,0.1588664162641736,0.0187687071442248,0.9536825587223162,4.5654444924159625,211,38,173,10.0000593886302,False
232,7.934857664224301,0.8179713234143977,0.1925370876719319,0.5937709277620432,2.1462016911526938,566,206,360,7.41075835469214,False
233,5.913324556851871,0.0640106077126251,0.6909402253204285,0.2689220784963666,4.493032434471186,116,6,110,22.91068503238504,False
