file_id,t1,la1,mu_over_la1,psi,la2_multiplier,n_tips
12,5.144028543951546,0.31476405130445173,0.3898993088444097,0.17001743253837778,4.011385134383012,357
25,7.286691737611749,0.22729332946064149,0.23139510154619608,0.6637876345806034,4.007424069160132,435
29,7.813313985892094,0.5149893480624004,0.0506016699340547,0.8657802157130241,2.4674405805407518,366
32,6.928995274690382,0.6688529369232019,0.3243116163478817,0.6352584635332411,2.0182943352058627,784
34,5.4273851496337455,0.3692501754131416,0.7592944389745249,0.9311149456526533,3.483574515737521,532
35,4.269797268197449,0.1504254964039469,0.42332954162744085,0.8437746991990466,3.6313048955802736,654
36,7.592875746470838,0.17532412411973147,0.4425157020272156,0.37833139496122525,4.211401059985583,286
27,4.865166511296109,0.4359918898648949,0.7743980614325163,0.2179050000569485,3.5411151826908815,343
39,6.003163385468309,0.12628358139732954,0.5676708343500539,0.9033476187752115,3.3911531259661762,573
30,6.627922762665131,0.4474317918084363,0.35115174826238466,0.44405054956615875,4.619527877717129,346
41,4.1426075343112565,0.532199454920165,0.08024078804011106,0.6407452931313297,2.394305611856833,939
37,7.138490940032921,0.6303879295491139,0.5194556374673237,0.2945282933255215,3.3306002375116686,159
43,5.797198171421481,0.34837094340377206,0.8642215100858063,0.4726909531090411,2.245235799608326,597
44,5.64491896214627,0.637165659079727,0.8433423651341329,0.8574031033889903,2.5881096986626697,296
42,5.040516847780134,0.48814904212197574,0.6268923366654466,0.460283223516482,3.57051598681864,788
40,6.74774027124352,0.8137819531318766,0.6900421366219761,0.902144785684463,2.921807296117168,311
45,6.945873916108374,0.4869389438936328,0.8059155118780181,0.8165024318829595,4.182026962469081,627
48,5.758368334860517,0.49969858562677194,0.858418800014289,0.7204396227970177,4.613958359856178,299
33,4.789939164467182,0.43072564743128994,0.19365717842373079,0.5044982339282756,2.1830884956784824,334
49,4.1253765016126565,0.27370354137575964,0.8901125366189301,0.6281780554249149,4.9578719840760055,560
51,6.603081831854174,0.22441095013164308,0.7039513875850729,0.6727894321950034,4.99969368949901,388
52,6.189966078153638,0.10368093335118897,0.5631964255253801,0.8103196846055888,2.1541148343871988,150
31,5.141819169506145,0.5861171445981944,0.48476897543983166,0.6974285294512494,3.038300468851232,800
54,4.823621249753897,0.06695536323064295,0.47778034549926957,0.6336542369707627,2.6250001746797236,138
50,4.1792207967766775,0.5597712783279927,0.5380927691878293,0.23723562646729723,2.3030581307398945,545
46,6.321422791296407,0.4626981861105602,0.8031159196510257,0.7000352122073055,4.999711426683026,886
18,7.353471566677722,0.4510758414896992,0.5857057811285978,0.9417437864721598,3.6992208435642047,357
56,6.969520158389129,0.648001700309283,0.686241405794009,0.636030739357931,2.619298850529141,925
59,7.978025451255931,0.4933836757843405,0.8645121902931566,0.7177674906701701,2.4277869636018403,194
60,5.842050369529009,0.1763841839355724,0.6070441613370817,0.25636767037746255,3.2781782310323884,509
57,5.328951316526917,0.4156647954747377,0.2816018293667256,0.6478997062709335,4.214163281351203,977
58,5.409843488074727,0.3007513392502941,0.06765854568907533,0.4265658408927874,4.325826608452349,236
63,4.484629891697231,0.2549082427079388,0.2452262939193219,0.7314082874208493,3.5099365282760964,958
64,6.172359716259319,0.0696765895247207,0.5977818597770983,0.31974394380666615,3.6707894075106404,487
65,4.17971790174087,0.05431453949391931,0.26265385076519526,0.7102509623050196,2.930860061795034,489
53,5.862895846862568,0.5143271904662537,0.022952420383300753,0.3473032906987106,2.2296991935912067,927
38,6.11599696421945,0.5065088710874889,0.015445068073475522,0.7066638021555463,3.2185093017962627,963
55,4.88188096109574,0.7011788276575392,0.7600855388176309,0.9375141482335625,2.0580353614807025,137
69,6.230971767413578,0.5608630407957427,0.80082663479641,0.13628842552864226,3.1932599180109635,137
66,4.064418045649626,0.17090177675295423,0.6292559583769471,0.7806385027967225,3.269564694694182,446
26,6.510229300045083,0.5152599545782628,0.6744423068282084,0.7084433613537002,2.915623813046318,477
72,4.401088964629824,0.4636227647824811,0.24114365316320707,0.539522947644458,4.464045399653433,306
67,6.0726652701272545,0.23591711886847286,0.23278258501749188,0.6684094511256194,3.9405160006791693,962
62,5.046795164290204,0.4595472132115831,0.49745693772869376,0.5301687875520008,4.036787726930564,311
75,6.225551283307855,0.08689798354947388,0.3403230506351786,0.13551276003295462,3.0644003291113577,825
68,4.602517659013587,0.3576510835405911,0.29232651168870316,0.8180818738910522,2.572867883668561,155
74,7.693351758313142,0.4799576355507914,0.36592453892041105,0.724963972191013,2.307778323617886,651
70,7.259445755108773,0.42894404338678804,0.2777561114193958,0.8739475769176444,4.083691692930492,233
76,5.134690918167499,0.2651770905588689,0.8368957737241385,0.9516311209758377,2.1738446530406166,696
77,6.265405492001972,0.08351192574751896,0.702589011457295,0.691751071931105,3.5526187321522213,260
71,5.141972340711253,0.32080939345778886,0.2262729150296207,0.9625809389492511,3.408679404418659,218
82,4.386158470509514,0.0644708259167721,0.3072302796479858,0.23543648876263265,4.009186918946288,778
73,5.772878073906297,0.26167326184635303,0.4565416798076234,0.524509275558835,3.3869836993407025,741
80,7.180585165766008,0.017904067403041332,0.1749990198707914,0.9166136235555131,4.339811398839251,165
85,5.060960270903241,0.4706544465240688,0.609323233473735,0.6340914260012563,2.5710809189751025,284
86,4.649116521755817,0.010706291401392225,0.30086748789523304,0.7791081722536596,3.9114205981947814,166
47,7.458141317258118,0.899619419883083,0.8815598668512793,0.927522149453586,2.784598113242088,273
78,5.652149896271436,0.4918797070945725,0.6897166274757416,0.5044316277031389,3.1138876430589133,769
87,4.850689137981273,0.52132334191336,0.30856071543693914,0.6252860156263357,3.350019466001695,807
90,7.775790485718227,0.40024316470055005,0.6603493572876029,0.7041845998050937,3.6511914815900406,224
91,7.711839015484447,0.011748412636086121,0.3812090465150169,0.16501020132633493,4.372895075933372,272
83,6.294012322303125,0.5628890829883919,0.19343143169768542,0.4618264520500913,2.704668988141827,349
93,7.481209899479569,0.21037632789644092,0.237867785715193,0.8141033103559269,3.373864823069229,861
61,7.194930337278111,0.2976114246330199,0.17557689454885445,0.7478752362817209,4.48208645334977,234
94,6.826685654745932,0.4176547809250411,0.6642633194568506,0.970349387465578,2.247914867230011,906
84,5.894171145745069,0.013303329401493768,0.8335844600309623,0.4452095354369432,3.8337973325905583,900
97,6.977593492285102,0.549320303888502,0.17842022815426628,0.46720674079764046,2.019815345647492,810
98,5.742541263066856,0.26703610572937797,0.8952487910137046,0.3198574109101278,3.3979020667537108,813
99,6.0014745632121524,0.18034342315982324,0.7285589802966911,0.7816916969064224,4.964088818264962,795
89,5.867701428379183,0.454836168125551,0.7519834469051345,0.8980880240254242,4.5644376631618115,577
101,7.79438640161323,0.3525621791626265,0.6751581331596923,0.9042883289677512,4.462808169772771,567
92,7.705596998702891,0.14142619048571337,0.0778396753512229,0.9037114148659383,2.5316271828396157,496
102,4.688710695957832,0.6503519526180004,0.6985400796058298,0.8184644788611508,4.3220183850217655,385
104,4.783849210671393,0.1758799227943797,0.17283576830246303,0.527513717943429,3.9356891925543516,307
105,5.8980222888904095,0.27087203524561576,0.3161146925591052,0.12584963294346252,2.283919402808015,329
103,6.347693151263051,0.6119531978209203,0.7610564577704398,0.6524091769289483,2.8545803202842435,800
107,7.043304882991995,0.2714632101427806,0.21099926764978894,0.2780033179504884,2.746308605990301,497
96,5.054123189001101,0.22277479973714004,0.2530693430138376,0.7126830215476546,3.3583778399319346,619
79,4.2124655141246965,0.2718458935134908,0.24390542644228555,0.6672853475821509,4.131372925914135,366
110,7.253971806770611,0.08932171838436219,0.00391627699103998,0.14400474906626365,3.2780328747879843,849
111,5.127813579916995,0.015195417291791403,0.579247333788285,0.37231886610126896,4.654289695057326,810
112,4.440672867240166,0.5613513562324484,0.28246686869798754,0.8329509351225075,2.0340008773727143,908
113,7.850477658140775,0.44680660783677545,0.6084133855460211,0.7548457594451936,2.014961921282246,471
114,4.7835008277241915,0.01561942818659618,0.7644234490956866,0.9348889472124701,4.359215269333692,174
100,4.683192340600026,0.026180981390923272,0.7431819988889278,0.19268678451739113,3.9658828740058683,600
116,5.28924131264606,0.10018302678417995,0.16657710719775384,0.4535623231632657,4.294155362441103,891
117,5.249294971944238,0.15443971036288767,0.82308437143175,0.6244532203275862,3.749762052200876,964
88,6.037295527654354,0.1124457454318467,0.419467610110077,0.1314746292929689,4.66696057402792,205
81,4.39653776451867,0.6068406519874373,0.5836438941691369,0.9273352610310635,3.7860903462253694,325
120,7.800359755719672,0.048440787658584165,0.09703185200894378,0.8418435407552833,2.590014907826722,981
121,7.247449013751284,0.30890815345967,0.25062716548588293,0.7145236392326212,3.1062129108721797,602
109,5.978483211043677,0.5937949297271506,0.7586437207174781,0.5891713351484287,4.390272007437768,384
118,4.6008074862308534,0.4021043712320624,0.29307148013924755,0.454468662733442,3.9445147880466953,401
124,5.025534405309719,0.7509738483756284,0.5975577938953668,0.7900560008017488,2.0371284249563035,970
122,5.519428606706679,0.6615464640497316,0.8390651205659095,0.9629148369918674,3.050122798896638,508
108,6.454353873652343,0.03659985708901438,0.13430205843029394,0.42232570116553536,2.20978603011825,369
125,6.93775626334185,0.43064086319195405,0.5612708103915147,0.6436542677755884,4.346520739862404,640
128,6.608010867557921,0.3419981794684603,0.8840868714380706,0.8149076612719148,2.9147172396010337,227
127,4.510997581394872,0.6397411950448173,0.6868649384054502,0.44501017980649404,2.746157179851204,334
119,6.0167099153648085,0.38312270930368186,0.0747540731135918,0.5482761729484373,3.765632055815544,659
115,5.438392183805172,0.40139164441769276,0.05813364449100581,0.25663901635283226,3.15579089159026,164
132,4.840053587811594,0.21483467953053806,0.5760702904923042,0.22169839979847755,3.159186277328348,799
95,7.210466373488636,0.5986617648536361,0.19435199809908313,0.542182669157013,2.282094053067255,664
134,4.4056171051728406,0.1558756689800835,0.3908815524028367,0.8360466680350509,4.552612518687213,904
135,4.193628570692785,0.07207886584440529,0.31855362264416953,0.22990144435175,3.806543543205196,406
123,4.68598686757163,0.3512421486195514,0.750109194216489,0.6321635021712697,3.1435359088765127,559
137,5.5635958507389764,0.22543565999682275,0.587287526526739,0.5485594027105408,4.233528173210072,720
126,6.099099727180806,0.8014973970576804,0.7547459081299044,0.30299887776310974,2.7397645561252246,764
139,5.563814904721163,0.045774182473671654,0.7551882998718282,0.8368970640750164,4.182318113152102,579
140,5.884208371022117,0.185046153151426,0.08312196639224341,0.7504305645796938,2.8382597173736492,509
131,6.77001978350739,0.4817785600834859,0.46856599041683517,0.871232809002548,2.539106176136208,502
129,4.839078752182857,0.2193537875716673,0.259738824879735,0.2843684766927045,4.366112335817896,961
106,4.298186735689216,0.5819609292568867,0.39530694467813493,0.4989660725265498,3.6561324706688847,984
143,6.592301096635321,0.12572639893304924,0.43557608879731236,0.670738202038083,2.4591220175307225,410
144,7.9335372626904235,0.1302297367426784,0.10036587305959375,0.9065639133929471,2.2974428926541286,406
146,6.137445039656749,0.42363259258712066,0.4725025002825625,0.46783796468187855,2.4374792036438326,262
147,6.930270646804937,0.10481502998096945,0.6161323869260971,0.7097022351517523,3.695757297700748,296
148,5.730438825070555,0.014320031871998016,0.16106079912271867,0.746402348666877,2.9843559254624905,988
145,6.675226857550054,0.4221922192821824,0.645355239337985,0.8385079349015675,3.31731208604287,388
150,5.228050746508739,0.15756185650058457,0.5218179145480188,0.7954015454192965,3.8009198204297263,951
151,6.230754565950818,0.16807765310123718,0.05309885741647276,0.7124616359951497,4.653152625485255,574
152,6.4429726104555005,0.4812949995732501,0.7531058004170751,0.9222368809198175,3.3768945406153295,454
133,7.559686760926233,0.19042784748658775,0.6163005882209318,0.278715839469754,2.0493717455634033,422
154,7.54621107046294,0.02202269006739203,0.7188639234677299,0.6977873427600517,2.969090386003441,367
155,4.375056286070765,0.46209791427262376,0.15893890453668483,0.9743659495864818,2.1464285914942214,789
153,7.95036413395708,0.4320451870876428,0.19732282497603174,0.893873595771182,3.6947912523462336,634
157,4.610039594647702,0.07143445643583704,0.2418697711336039,0.304650428155207,4.750406544411933,667
158,4.9355954686614965,0.020808823545117053,0.5257163038863633,0.20691472676022038,4.688667235656841,452
138,5.75454301600478,0.7161300129555456,0.7054241509520016,0.34393037589921915,4.979295740098697,653
141,5.386108685145607,0.12355990976353562,0.48656208081679697,0.7237803815464708,4.347475246841545,594
130,5.633272606996921,0.40881191206231127,0.11365891721641072,0.6265867778270774,2.4478343484669294,415
161,7.5046956726067275,0.7000769853301206,0.5791668268824243,0.5906715210747201,2.6260800699737668,461
149,6.394701455655781,0.1843091883981641,0.3286002408426336,0.4233417753320504,4.919462147256347,845
163,4.813476408344123,0.5370370134310123,0.7700986362101331,0.4893414416773386,2.3965957352494525,984
156,6.175917471350905,0.8523657536794794,0.32255398219511416,0.7749124467155244,2.4092075323883355,159
159,4.484784116037412,0.33618964115333744,0.6551679797135317,0.5203283172907404,4.48827869262891,118
136,6.931095126824058,0.638420056134719,0.8141174337599872,0.3817007463584443,2.9382688479735695,478
162,5.516275960831768,0.6621740655093915,0.8587676180694178,0.91134616343906,3.746632452576238,266
169,4.088184659109524,0.31375035953211156,0.32477527855612365,0.5463478462355925,3.9045805015289248,669
170,7.233965585092571,0.5227792810606241,0.8548889712158645,0.5804859897427448,3.4702198669637507,275
142,5.52337523280422,0.07412384199900102,0.39082083015407076,0.5511429125786814,3.5876975683074406,250
164,4.956604629494288,0.4007568938079258,0.5977071267702085,0.8149460467175096,3.8815209843178646,249
166,5.372102640596269,0.6464816446124817,0.6920991892119248,0.9208193420771765,2.238618999432124,592
167,7.318625953485533,0.3173014264386982,0.7861287759327191,0.43281742134510415,4.189819326860796,153
160,5.154073421787748,0.3602062933692694,0.5987321829011764,0.6565366869543975,4.533947559490113,399
176,6.801625022088967,0.5993930176537572,0.753984820233429,0.2348643610264174,2.173040695329289,326
171,5.9616037671765305,0.3474736930065736,0.05361296449680963,0.6866271792414282,2.23195011014419,986
177,7.909737894571453,0.379572046006639,0.43351133534304764,0.30490536198318385,2.6467270145664425,979
179,4.450045034066341,0.6334897594250848,0.8176939163899821,0.6444597207207191,3.1924606871099623,187
180,5.048737072768575,0.10353836421291027,0.7658765258891201,0.385676177619236,3.5932341381992834,367
181,7.98155100415158,0.15922150769814905,0.03295348435829433,0.6206220988030762,4.66846088807277,443
182,5.268220668603098,0.3088919964018253,0.42536401281997754,0.7623513424896979,3.553691369612113,941
183,7.869556448591988,0.4343706607693698,0.8560469046932808,0.6067753575318973,3.1273705829473517,915
173,5.559604771883146,0.6043685355437731,0.7078965259750627,0.9780233357342747,2.529726875433005,353
185,7.002600237077981,0.4632669731573207,0.8056646557871209,0.9162385070494313,4.2662127913725865,844
165,5.930875023361834,0.339330829554321,0.3025379005292935,0.1519123940211218,2.1563037019287528,285
187,4.041643117043085,0.2632481287139729,0.273642865954299,0.8855647687197009,2.240473383901968,126
168,7.869631582176607,0.14310378829627424,0.7911236865252472,0.1218156594253014,3.560855897846446,382
189,6.605011800825377,0.5601716406632193,0.6020055847041124,0.44478251371657307,2.6531408944353947,536
190,5.0665694590873915,0.6033638641984324,0.7014103761152428,0.8066775603073993,2.476937038864862,999
174,4.383154721534316,0.8078621031555616,0.6523671883497992,0.420428058223303,2.293830459955824,872
192,5.079114471497544,0.5611362336513401,0.8508404365156614,0.2872283059823284,2.3693450428693623,537
175,4.368864707638416,0.9715388439208402,0.6293090688896518,0.9362537243531439,2.471059279574457,353
193,7.8782015187615375,0.3755168488912451,0.6606061208094166,0.11591058557793846,3.470269538030772,195
178,6.669443131677337,0.4630483965807743,0.3906202969554845,0.6752823646174331,2.412863959923485,319
196,5.55634763512982,0.35597193320338955,0.5468979596081269,0.7310932971141207,3.612682800752931,336
197,4.681349956217442,0.12786677626293927,0.5073864652691129,0.6323079478323631,4.009260971601552,638
172,4.699997427500067,0.2679822969203475,0.6428508998126998,0.38875063282793976,2.8265639647777894,902
199,6.1721706663466485,0.08891408043431268,0.4125170721630329,0.9230410906771606,4.886084159003902,933
184,7.895471713926817,0.09954310642415168,0.3492865265846179,0.6189163760140944,4.490222442106118,863
201,6.6431144764176135,0.6480625118197506,0.5268591261676229,0.43177127563176854,2.7294818749630476,346
202,4.226903550029272,0.2097724223946754,0.428759367263864,0.9695699568773286,2.0285822209107556,638
186,5.275431118679382,0.18972443810804732,0.09230955364028104,0.45657062976581864,2.354348992817827,322
204,5.181056892942861,0.0782470406180856,0.3631653825169453,0.8792088252752177,3.461241595673785,977
188,7.000426460787572,0.18548846408983316,0.12067643308593712,0.7349292579197613,3.802072712632965,272
205,6.881590702153606,0.26451708925605955,0.25655569032175146,0.4040297912067603,3.888145505522192,682
207,6.7843718170106815,0.19706017728305808,0.14050723145078628,0.9863525060544817,2.1121992400549963,607
195,4.406218742007402,0.8146656527786489,0.7756625408152934,0.54625982258949,2.9675900098656856,276
208,5.267419059760318,0.5261602514342808,0.7717623857790136,0.2535686273124337,3.321523695929783,889
194,7.011322684029333,0.29790474915810256,0.25008258131921124,0.6102449554341732,2.7028365440929663,868
200,4.765938076366622,0.19063454701170768,0.021209785366244894,0.6656378965202118,3.7921693068807194,703
212,6.897431440041042,0.05072247484578194,0.2434055524809193,0.6645600791791875,3.794566927140039,783
206,5.307386556476423,0.368871383439686,0.25884605687838863,0.5588946924354342,2.3261358165240176,517
213,4.614113837782238,0.40657501479599045,0.31181342346089935,0.3431803556151654,4.521172214269488,408
191,7.146249076444965,0.21168979913726704,0.555395793903705,0.32822002376155357,4.822625318358579,360
214,6.5276376627334685,0.4338327765098035,0.024813830571249564,0.20082279536467285,2.685050605666489,232
217,4.1571694282286495,0.03628166440070077,0.3142248168824362,0.7623335408796972,3.2725539134056314,948
216,7.889795798678886,0.7020412846658535,0.6018756079846294,0.49348861624010854,2.2938852761831603,239
219,6.263712104195823,0.13244129106004804,0.3236438882113974,0.5344020605696949,2.055003951409641,672
203,6.440931511779398,0.47018799873091105,0.16566122619918433,0.42895502935263896,4.190759632421169,304
210,4.509998855972753,0.31348674102373864,0.6676310382250179,0.8383452082805624,3.4814716259270533,765
215,7.893986779676822,0.4333817719340511,0.8366358051310532,0.39269732631358967,3.68156889029601,958
222,4.791479717634146,0.5780337888855352,0.20729905677087396,0.21557316179000124,2.3096255676588697,893
224,5.662122251259368,0.2923959551925926,0.8120527436178993,0.986581108806317,2.6847364484667717,532
223,5.390184956686992,0.4805889928731212,0.840249782466125,0.24632554261661094,2.167827006571331,862
218,4.346673866013111,0.3495237534984491,0.5399468655844595,0.8112002242101172,4.975811781849895,722
227,4.662706111921891,0.048807165661449,0.07609366351186066,0.18885065414322394,3.310659047691579,947
209,5.2707539728612804,0.7206125738348222,0.4629763276695241,0.16152897987922668,2.128414156516793,175
229,6.589930240944178,0.1923058047346158,0.0397061178776133,0.582523237710875,2.943903612818622,617
225,5.87025305429137,0.49347916871691366,0.17943592911470554,0.6186157377485586,3.27545232293844,261
231,5.893370722954336,0.12327291582635795,0.1680413472911391,0.2604052288962823,4.030197786901123,607
211,7.025357695958096,0.039236364818864305,0.876334501574965,0.5919605170206174,2.1375458674439094,639
233,5.913324556851871,0.06401060771262514,0.6909402253204285,0.2689220784963666,4.493032434471186,116
228,5.331509494302903,0.3087383926466924,0.7984324068601083,0.37970586730611255,3.0261337430284883,441
235,7.378933873451599,0.3444079347794951,0.6232439261638991,0.6566289920083948,2.7462383033918063,387
226,4.671467799946457,0.4323234928569749,0.5633696211481855,0.6427215471801899,3.085523874084645,522
198,5.001968219801353,0.4596071393177958,0.6157438486619211,0.9138068556496647,2.2021643936342423,919
230,7.954897329593072,0.22419208677031147,0.019958541098387152,0.24697273141172782,2.495233707678184,367
232,5.923585357756503,0.31899031400765027,0.31663208337382176,0.9946507576052076,3.7695412100566967,419
236,7.112502846130177,0.8589422337772378,0.6497711166817273,0.6301819457268715,2.330549887548877,579
241,5.971398859296056,0.06750592883656119,0.6377984103556036,0.6749832053067234,4.504261819368098,950
242,4.393088169418624,0.47074538663980375,0.7901787980425388,0.8905676320082393,2.735253814648428,878
243,4.314498987105004,0.04850437352674153,0.48520383690222163,0.44946932357593083,2.277440931907989,131
221,7.115021717437362,0.6531040036430944,0.7979236758940542,0.9183192970470692,3.630557995530488,221
234,6.394287224358011,0.0968133819319565,0.695393405162419,0.6665338486497375,4.064989014377371,775
237,7.360701443593252,0.11538305520868118,0.6012076218713132,0.62768630882591,4.61789578881767,124
246,7.780969791614925,0.5943806515294531,0.8963655029113374,0.4707950403582485,2.3892354895353383,109
247,5.193670976057787,0.49446415848621517,0.6270210051836453,0.7575375331018319,2.7793990284630414,257
238,5.3214947395445495,0.24047552664544863,0.4534896550923772,0.18070511512727544,3.6472773471669333,831
239,6.620250289888199,0.0848159392529266,0.020446006570125,0.5275044737694264,4.475045414315122,451
249,7.930575773780442,0.4110043071045434,0.08418334050120588,0.4603582815931577,3.3158061066812357,750
244,6.77581680844773,0.16069477965672807,0.5842426393262401,0.12489104878256,3.7812660536853877,404
252,6.946099533660023,0.8065706531719845,0.8628025160081204,0.9482125061579271,2.351680998450896,228
254,6.3521823750715445,0.5551496835100976,0.7719228620982291,0.9593130752710848,2.4147112834725486,661
255,6.329489385729358,0.29457065687681894,0.7516039803375294,0.3501981921018964,2.665349271088941,799
220,4.664369200643966,0.3602231429062744,0.6397178851841652,0.7012541721731826,2.5990528672312374,224
257,6.238430449898953,0.13773736249595417,0.53045779657706,0.3499450536158934,2.0949104047009417,997
251,4.978600553037243,0.4396784252972872,0.12733193346147667,0.27464852943586604,3.945655715919522,285
240,5.646464426913203,0.5044859025295614,0.2021904683009251,0.9654337388689342,3.0802421287809585,155
260,5.952823672876177,0.36979201530359107,0.7979886016462504,0.7484230355672482,2.2054472484496292,648
250,5.310384049111609,0.6526556668204375,0.7208167292645381,0.3575649973933147,2.9143509322548034,739
262,4.4592547793244695,0.4358125023653513,0.8078647245961973,0.732980877629189,3.9346985168498785,901
248,7.8649283491645345,0.36447758727573215,0.7657682056392427,0.9587147366510184,4.964135790757208,247
259,4.142567465310016,0.2955686700961236,0.6980853920331731,0.34032309816195705,3.743993139868775,684
265,6.4904229274172565,0.05497840678281183,0.5247555513801974,0.4452586155718429,4.281403326720301,421
261,6.425063885302677,0.42607045948962236,0.34533342665722,0.34436993165937524,3.3817292803901733,483
253,4.959096701532733,0.026630117223708172,0.5310037642979275,0.8036808349019734,3.963355777987254,724
256,7.931106149717296,0.18593158676264676,0.020377186599461083,0.38736231911287056,2.2340615598582017,855
267,6.770526423492331,0.695363579772231,0.40646565183647876,0.8950584097689556,2.4130107364495332,334
269,4.999208171296486,0.8952050578886187,0.45124895351629823,0.6774692532354112,2.208311379526536,195
258,6.4467947980200915,0.8468738226822883,0.2262719236629139,0.5149162422551914,2.05118755944886,988
272,4.140441849014806,0.1458277270807647,0.7641978255865758,0.16561694005359207,4.629930972603221,545
263,7.1251451181168886,0.6947798440161049,0.5383796979269762,0.7996952642915898,2.6861656897975665,817
268,7.900326496677751,0.36392193002159123,0.006435969329241964,0.33337717204224726,4.761546738119374,108
274,7.2240813725658874,0.22510987415766595,0.692875639736728,0.2140870138583364,4.072109749515652,460
276,7.7401447182122745,0.12278534314087718,0.7978936958466193,0.49622296790653597,4.024444850594794,414
264,4.832396047774061,0.3213521479312295,0.12749263939496977,0.31744789405533147,4.6857623585999235,147
277,5.850370306876188,0.0819448893189652,0.8800076056432237,0.32041733233258884,3.3080048704699,850
266,5.768514372558942,0.05571641737749354,0.03911684619722805,0.8888326118238512,2.739332049297968,602
280,4.223875423287618,0.14788697366314427,0.10233837738337773,0.2059688056625965,3.7461513873383057,971
270,6.413383980098133,0.36982953684011954,0.39828614882477476,0.18256382070953175,4.515547587936644,689
273,5.188670171596771,0.38477598043579986,0.3133188207868165,0.6155275201689772,3.760091812936812,488
283,5.0033673665514,0.09759241253653904,0.1847326735808226,0.7731149003150128,3.8046377969919174,436
275,5.891082857224706,0.3197234274326406,0.523711339576591,0.691339030359098,4.982310788121268,503
285,6.796130823005465,0.446919135582346,0.7234793764480423,0.7577002554767095,2.7612107690432106,790
281,5.402376304496997,0.14370010735947672,0.5216208139741643,0.6042467883043391,3.6679253294972867,979
287,7.279101529970255,0.1600430810644323,0.12207180651647806,0.4825369792447518,2.3291438769350616,898
288,4.902338082901672,0.39717230415539256,0.09877243074204163,0.6700441120179457,2.4882450890483163,588
289,4.9351970438123915,0.39033617696889783,0.8827367319461494,0.6860782417297699,4.112416219704787,402
282,5.254076137155261,0.15648699177330863,0.6880229308442432,0.4388681441834824,2.5418607599960055,237
291,4.503108806678431,0.1735548521493117,0.4105989548802817,0.6913002002562377,4.124691695521063,104
271,6.833883347794603,0.425048531882174,0.8808310909368019,0.9855057824659661,2.561858754202489,342
279,5.045046089329325,0.2561236282152607,0.16261383109507674,0.7024043260112762,2.6745181007804044,836
294,5.379669992560093,0.3433320771751405,0.5733203718968126,0.8119384444622302,2.9925184441844213,470
295,5.115247300142276,0.03371894467791276,0.8856523140555125,0.6158597539954167,3.064820639852406,377
296,6.703126755133388,0.40406238805937583,0.3240651341238931,0.9326598750171745,3.278128357844901,179
297,6.242303271832056,0.13806424045356502,0.5314143840513723,0.735930293313597,2.251119741118569,248
298,5.4114984723976365,0.16676370518077863,0.7135554308802589,0.983233144104017,4.383567042229917,596
293,4.482318993347852,0.31147841774159635,0.18810924248783284,0.6719946901031361,3.4366391044576132,869
278,5.557024585392282,0.02343483156722459,0.2909879351265255,0.6381757096445793,3.1125041316865314,686
