file_id,t1,la1,mu_over_la1,psi,la2_multiplier,n_tips,height,is_ultrametric
28,5.794893179498178,0.3553273833804938,0.0140035090765417,0.8012747688597982,2.498723685432668,388,10.38560320303514,False
22,6.773070086244548,0.0250041889930847,0.1289428039683582,0.7829375356424028,3.6146153393448968,133,37.67595691891759,False
23,5.625256707055929,0.2693241808980891,0.058466497448377,0.1324686498293447,3.400808838137454,150,10.266994517635757,False
12,5.144028543951546,0.3147640513044517,0.3898993088444097,0.1700174325383777,4.011385134383012,357,10.144736824942106,False
25,7.286691737611749,0.2272933294606414,0.231395101546196,0.6637876345806034,4.007424069160132,435,12.297369628926782,False
29,7.813313985892094,0.5149893480624004,0.0506016699340547,0.8657802157130241,2.467440580540752,366,12.112689728026906,False
32,6.928995274690382,0.6688529369232019,0.3243116163478817,0.6352584635332411,2.0182943352058627,784,11.599564909318898,False
34,5.4273851496337455,0.3692501754131416,0.7592944389745249,0.9311149456526532,3.483574515737521,532,9.456316464687148,False
35,4.269797268197449,0.1504254964039469,0.4233295416274408,0.8437746991990466,3.6313048955802736,654,16.36652365876423,False
36,7.592875746470838,0.1753241241197314,0.4425157020272156,0.3783313949612252,4.211401059985583,286,15.443295257965653,False
27,4.865166511296109,0.4359918898648949,0.7743980614325163,0.2179050000569485,3.541115182690881,343,10.186360507191885,False
39,6.003163385468309,0.1262835813973295,0.5676708343500539,0.9033476187752116,3.391153125966176,573,25.079865488643765,False
30,6.627922762665131,0.4474317918084363,0.3511517482623846,0.4440505495661587,4.619527877717129,346,11.012905255468805,False
41,4.1426075343112565,0.532199454920165,0.080240788040111,0.6407452931313297,2.394305611856833,939,8.913361017572566,False
37,7.138490940032921,0.6303879295491139,0.5194556374673237,0.2945282933255215,3.330600237511669,159,11.794788651769807,False
43,5.797198171421481,0.348370943403772,0.8642215100858063,0.4726909531090411,2.245235799608326,597,17.827595028393024,False
44,5.64491896214627,0.637165659079727,0.8433423651341329,0.8574031033889903,2.5881096986626697,296,9.67280379407564,False
42,5.040516847780134,0.4881490421219757,0.6268923366654466,0.460283223516482,3.57051598681864,788,11.039949668200823,False
40,6.74774027124352,0.8137819531318766,0.6900421366219761,0.902144785684463,2.921807296117168,311,10.927861897968238,False
45,6.945873916108374,0.4869389438936328,0.8059155118780181,0.8165024318829595,4.182026962469081,627,11.23755336216204,False
48,5.758368334860517,0.4996985856267719,0.858418800014289,0.7204396227970177,4.613958359856178,299,10.230026297390953,False
33,4.789939164467182,0.4307256474312899,0.1936571784237307,0.5044982339282756,2.1830884956784824,334,9.648981615838125,False
49,4.1253765016126565,0.2737035413757596,0.8901125366189301,0.6281780554249149,4.9578719840760055,560,8.367539286962167,False
51,6.603081831854174,0.224410950131643,0.7039513875850729,0.6727894321950034,4.99969368949901,388,13.634924920893216,False
52,6.189966078153638,0.1036809333511889,0.5631964255253801,0.8103196846055888,2.1541148343871988,150,19.22948282694641,False
31,5.141819169506145,0.5861171445981944,0.4847689754398316,0.6974285294512494,3.038300468851232,800,10.327793350806692,False
54,4.823621249753897,0.0669553632306429,0.4777803454992695,0.6336542369707627,2.625000174679724,138,21.68939653592,False
50,4.1792207967766775,0.5597712783279927,0.5380927691878293,0.2372356264672972,2.3030581307398945,545,10.867174919915328,False
46,6.321422791296407,0.4626981861105602,0.8031159196510257,0.7000352122073055,4.999711426683026,886,10.763563214414244,False
18,7.353471566677722,0.4510758414896992,0.5857057811285978,0.9417437864721598,3.6992208435642047,357,12.296451412671852,False
56,6.969520158389129,0.648001700309283,0.686241405794009,0.636030739357931,2.619298850529141,925,12.651153215919285,False
59,7.978025451255931,0.4933836757843405,0.8645121902931566,0.7177674906701701,2.4277869636018403,194,12.984556283160032,False
60,5.842050369529009,0.1763841839355724,0.6070441613370817,0.2563676703774625,3.2781782310323884,509,19.88591737357554,False
57,5.328951316526917,0.4156647954747377,0.2816018293667256,0.6478997062709335,4.214163281351203,977,9.444953605971323,False
58,5.409843488074727,0.3007513392502941,0.0676585456890753,0.4265658408927874,4.325826608452349,236,10.032730348747407,False
63,4.484629891697231,0.2549082427079388,0.2452262939193219,0.7314082874208493,3.5099365282760964,958,12.296249820965224,False
64,6.172359716259319,0.0696765895247207,0.5977818597770983,0.3197439438066661,3.67078940751064,487,30.49970056977672,False
65,4.17971790174087,0.0543145394939193,0.2626538507651952,0.7102509623050196,2.930860061795034,489,30.908834860179645,False
53,5.862895846862568,0.5143271904662537,0.0229524203833007,0.3473032906987106,2.2296991935912067,927,10.449609493955528,False
38,6.11599696421945,0.5065088710874889,0.0154450680734755,0.7066638021555463,3.2185093017962627,963,11.486191222291117,False
55,4.88188096109574,0.7011788276575392,0.7600855388176309,0.9375141482335624,2.0580353614807025,137,8.953053165574046,False
69,6.230971767413578,0.5608630407957427,0.80082663479641,0.1362884255286422,3.1932599180109635,137,10.911241762551576,False
66,4.064418045649626,0.1709017767529542,0.6292559583769471,0.7806385027967225,3.269564694694182,446,13.91550056287367,False
26,6.510229300045083,0.5152599545782628,0.6744423068282084,0.7084433613537002,2.915623813046318,477,12.860544423521521,False
72,4.401088964629824,0.4636227647824811,0.241143653163207,0.539522947644458,4.464045399653433,306,8.999443883237934,False
67,6.072665270127255,0.2359171188684728,0.2327825850174918,0.6684094511256194,3.940516000679169,962,11.872838714472705,False
62,5.046795164290204,0.4595472132115831,0.4974569377286937,0.5301687875520008,4.036787726930564,311,9.844103473956775,False
75,6.225551283307855,0.0868979835494738,0.3403230506351786,0.1355127600329546,3.0644003291113577,825,30.638609298251026,False
68,4.602517659013587,0.3576510835405911,0.2923265116887031,0.8180818738910522,2.572867883668561,155,8.894063832428706,False
74,7.693351758313142,0.4799576355507914,0.365924538920411,0.724963972191013,2.307778323617886,651,14.579238744510617,False
70,7.259445755108773,0.428944043386788,0.2777561114193958,0.8739475769176444,4.083691692930492,233,11.345545309432403,False
76,5.134690918167499,0.2651770905588689,0.8368957737241385,0.9516311209758376,2.1738446530406166,696,12.987014879031303,False
77,6.265405492001972,0.0835119257475189,0.702589011457295,0.691751071931105,3.5526187321522213,260,21.70309400193896,False
71,5.141972340711253,0.3208093934577888,0.2262729150296207,0.9625809389492512,3.408679404418659,218,10.287845189954492,False
82,4.386158470509514,0.0644708259167721,0.3072302796479858,0.2354364887626326,4.009186918946288,778,23.69401285209272,False
73,5.772878073906297,0.261673261846353,0.4565416798076234,0.524509275558835,3.3869836993407025,741,13.76249436729641,False
80,7.180585165766008,0.0179040674030413,0.1749990198707914,0.9166136235555132,4.339811398839251,165,36.306234504024864,False
85,5.060960270903241,0.4706544465240688,0.609323233473735,0.6340914260012563,2.5710809189751025,284,12.900505667211133,False
86,4.649116521755817,0.0107062914013922,0.300867487895233,0.7791081722536596,3.911420598194781,166,60.02499383560457,False
47,7.458141317258118,0.899619419883083,0.8815598668512793,0.927522149453586,2.784598113242088,273,12.054353280512814,False
78,5.652149896271436,0.4918797070945725,0.6897166274757416,0.5044316277031389,3.1138876430589133,769,9.913777503717657,False
87,4.850689137981273,0.52132334191336,0.3085607154369391,0.6252860156263357,3.350019466001695,807,12.277112699309404,False
90,7.775790485718227,0.40024316470055,0.6603493572876029,0.7041845998050937,3.6511914815900406,224,12.855297041988099,False
91,7.711839015484447,0.0117484126360861,0.3812090465150169,0.1650102013263349,4.372895075933372,272,103.36252034891933,False
83,6.294012322303125,0.5628890829883919,0.1934314316976854,0.4618264520500913,2.704668988141827,349,10.368927751098889,False
93,7.481209899479569,0.2103763278964409,0.237867785715193,0.8141033103559269,3.373864823069229,861,13.897600275955968,False
61,7.194930337278111,0.2976114246330199,0.1755768945488544,0.7478752362817209,4.48208645334977,234,11.406458171374963,False
94,6.826685654745932,0.4176547809250411,0.6642633194568506,0.970349387465578,2.247914867230011,906,14.26535895291788,False
84,5.894171145745069,0.0133033294014937,0.8335844600309623,0.4452095354369432,3.8337973325905583,900,109.6832268506409,False
97,6.977593492285102,0.549320303888502,0.1784202281542662,0.4672067407976404,2.019815345647492,810,11.459861395884603,False
98,5.742541263066856,0.2670361057293779,0.8952487910137046,0.3198574109101278,3.3979020667537108,813,11.475154497571044,False
99,6.001474563212152,0.1803434231598232,0.7285589802966911,0.7816916969064224,4.964088818264962,795,12.791310229223962,False
89,5.867701428379183,0.454836168125551,0.7519834469051345,0.8980880240254242,4.564437663161812,577,10.133204117564715,False
101,7.79438640161323,0.3525621791626265,0.6751581331596923,0.9042883289677512,4.462808169772771,567,13.877448901250593,False
92,7.705596998702891,0.1414261904857133,0.0778396753512229,0.9037114148659384,2.531627182839616,496,24.339153572165756,False
102,4.688710695957832,0.6503519526180004,0.6985400796058298,0.8184644788611508,4.3220183850217655,385,9.376732505766629,False
104,4.783849210671393,0.1758799227943797,0.172835768302463,0.527513717943429,3.935689192554352,307,11.450698448397144,False
105,5.8980222888904095,0.2708720352456157,0.3161146925591052,0.1258496329434625,2.283919402808015,329,14.748083176254612,False
103,6.347693151263051,0.6119531978209203,0.7610564577704398,0.6524091769289483,2.8545803202842435,800,10.492607672780434,False
107,7.043304882991995,0.2714632101427806,0.2109992676497889,0.2780033179504884,2.746308605990301,497,13.297684238612959,False
96,5.054123189001101,0.22277479973714,0.2530693430138376,0.7126830215476546,3.3583778399319346,619,15.59912805764037,False
79,4.2124655141246965,0.2718458935134908,0.2439054264422855,0.6672853475821509,4.131372925914135,366,9.593479708019323,False
110,7.253971806770611,0.0893217183843621,0.0039162769910399,0.1440047490662636,3.2780328747879843,849,25.166755089156677,False
111,5.127813579916995,0.0151954172917914,0.579247333788285,0.3723188661012689,4.654289695057326,810,88.46522560599075,False
112,4.440672867240166,0.5613513562324484,0.2824668686979875,0.8329509351225075,2.0340008773727143,908,8.56265493074334,False
113,7.850477658140775,0.4468066078367754,0.6084133855460211,0.7548457594451936,2.014961921282246,471,14.423830718602602,False
114,4.783500827724192,0.0156194281865961,0.7644234490956866,0.93488894721247,4.359215269333692,174,40.03049552941777,False
100,4.683192340600026,0.0261809813909232,0.7431819988889278,0.1926867845173911,3.965882874005868,600,48.224314723806266,False
116,5.28924131264606,0.1001830267841799,0.1665771071977538,0.4535623231632657,4.294155362441103,891,17.687135919010785,False
117,5.249294971944238,0.1544397103628876,0.82308437143175,0.6244532203275862,3.749762052200876,964,24.73544636328414,False
88,6.037295527654354,0.1124457454318467,0.419467610110077,0.1314746292929689,4.66696057402792,205,13.657884090981598,False
81,4.39653776451867,0.6068406519874373,0.5836438941691369,0.9273352610310636,3.7860903462253694,325,9.31062502904199,False
120,7.800359755719672,0.0484407876585841,0.0970318520089437,0.8418435407552833,2.590014907826722,981,36.08260828332369,False
121,7.247449013751284,0.30890815345967,0.2506271654858829,0.7145236392326212,3.10621291087218,602,12.980844596744975,False
109,5.978483211043677,0.5937949297271506,0.7586437207174781,0.5891713351484287,4.390272007437768,384,10.021334990679623,False
118,4.600807486230853,0.4021043712320624,0.2930714801392475,0.454468662733442,3.9445147880466953,401,9.354519246424703,False
124,5.025534405309719,0.7509738483756284,0.5975577938953668,0.7900560008017488,2.0371284249563035,970,10.509507005125627,False
122,5.519428606706679,0.6615464640497316,0.8390651205659095,0.9629148369918674,3.050122798896638,508,9.53916512033297,False
108,6.454353873652343,0.0365998570890143,0.1343020584302939,0.4223257011655353,2.20978603011825,369,48.229000412609395,False
125,6.93775626334185,0.430640863191954,0.5612708103915147,0.6436542677755884,4.346520739862404,640,11.1474209874809,False
128,6.608010867557921,0.3419981794684603,0.8840868714380706,0.8149076612719148,2.9147172396010337,227,12.878973435507078,False
127,4.510997581394872,0.6397411950448173,0.6868649384054502,0.445010179806494,2.746157179851204,334,8.690485177469135,False
119,6.0167099153648085,0.3831227093036818,0.0747540731135918,0.5482761729484373,3.765632055815544,659,11.113113726536827,False
115,5.438392183805172,0.4013916444176927,0.0581336444910058,0.2566390163528322,3.15579089159026,164,11.085906576195532,False
132,4.840053587811594,0.214834679530538,0.5760702904923042,0.2216983997984775,3.159186277328348,799,14.942763799934179,False
95,7.210466373488636,0.5986617648536361,0.1943519980990831,0.542182669157013,2.282094053067255,664,11.734142488127832,False
134,4.4056171051728406,0.1558756689800835,0.3908815524028367,0.8360466680350509,4.552612518687213,904,12.315992512280117,False
135,4.193628570692785,0.0720788658444052,0.3185536226441695,0.22990144435175,3.806543543205196,406,27.640430617121282,False
123,4.68598686757163,0.3512421486195514,0.750109194216489,0.6321635021712697,3.1435359088765127,559,9.399871768230488,False
137,5.563595850738976,0.2254356599968227,0.587287526526739,0.5485594027105408,4.233528173210072,720,12.675360769275077,False
126,6.099099727180806,0.8014973970576804,0.7547459081299044,0.3029988777631097,2.7397645561252246,764,11.536241392896983,False
139,5.563814904721163,0.0457741824736716,0.7551882998718282,0.8368970640750164,4.182318113152102,579,24.684887647369276,False
140,5.884208371022117,0.185046153151426,0.0831219663922434,0.7504305645796938,2.838259717373649,509,14.782942866259765,False
131,6.77001978350739,0.4817785600834859,0.4685659904168351,0.871232809002548,2.539106176136208,502,11.26409094128441,False
129,4.839078752182857,0.2193537875716673,0.259738824879735,0.2843684766927045,4.366112335817896,961,10.969826030287424,False
106,4.298186735689216,0.5819609292568867,0.3953069446781349,0.4989660725265498,3.6561324706688847,984,8.715388900917098,False
143,6.592301096635321,0.1257263989330492,0.4355760887973123,0.670738202038083,2.4591220175307225,410,28.551522056856147,False
144,7.933537262690423,0.1302297367426784,0.1003658730595937,0.9065639133929472,2.2974428926541286,406,20.671162385290543,False
146,6.137445039656749,0.4236325925871206,0.4725025002825625,0.4678379646818785,2.4374792036438326,262,10.647836957796265,False
147,6.930270646804937,0.1048150299809694,0.6161323869260971,0.7097022351517523,3.695757297700748,296,15.037251407151224,False
148,5.730438825070555,0.014320031871998,0.1610607991227186,0.746402348666877,2.9843559254624905,988,103.41989859713054,False
145,6.675226857550054,0.4221922192821824,0.645355239337985,0.8385079349015675,3.31731208604287,388,13.522989788377515,False
150,5.228050746508739,0.1575618565005845,0.5218179145480188,0.7954015454192965,3.8009198204297263,951,14.342435691602669,False
151,6.230754565950818,0.1680776531012371,0.0530988574164727,0.7124616359951497,4.653152625485255,574,12.330509683722374,False
152,6.4429726104555005,0.4812949995732501,0.7531058004170751,0.9222368809198176,3.376894540615329,454,11.571018661887958,False
133,7.559686760926233,0.1904278474865877,0.6163005882209318,0.278715839469754,2.0493717455634037,422,24.718466350241744,False
154,7.54621107046294,0.022022690067392,0.7188639234677299,0.6977873427600517,2.969090386003441,367,45.30415920532181,False
155,4.375056286070765,0.4620979142726237,0.1589389045366848,0.9743659495864818,2.1464285914942214,789,10.670667513023893,False
153,7.95036413395708,0.4320451870876428,0.1973228249760317,0.893873595771182,3.6947912523462336,634,12.554384301935967,False
157,4.610039594647702,0.071434456435837,0.2418697711336039,0.304650428155207,4.750406544411933,667,18.820795286013027,False
158,4.9355954686614965,0.020808823545117,0.5257163038863633,0.2069147267602203,4.688667235656841,452,53.12738994184162,False
138,5.75454301600478,0.7161300129555456,0.7054241509520016,0.3439303758992191,4.979295740098697,653,10.227184016748552,False
141,5.386108685145607,0.1235599097635356,0.4865620808167969,0.7237803815464708,4.347475246841545,594,23.63871889921155,False
130,5.633272606996921,0.4088119120623112,0.1136589172164107,0.6265867778270774,2.4478343484669294,415,12.381508177331698,False
161,7.504695672606727,0.7000769853301206,0.5791668268824243,0.5906715210747201,2.6260800699737668,461,11.740972165827584,False
149,6.394701455655781,0.1843091883981641,0.3286002408426336,0.4233417753320504,4.919462147256347,845,12.101587574862346,False
163,4.813476408344123,0.5370370134310123,0.7700986362101331,0.4893414416773386,2.3965957352494525,984,9.115473435095977,False
156,6.175917471350905,0.8523657536794794,0.3225539821951141,0.7749124467155244,2.4092075323883355,159,10.468365886145985,False
159,4.484784116037412,0.3361896411533374,0.6551679797135317,0.5203283172907404,4.48827869262891,118,9.248782623068141,False
136,6.931095126824058,0.638420056134719,0.8141174337599872,0.3817007463584443,2.938268847973569,478,11.090389823049193,False
162,5.516275960831768,0.6621740655093915,0.8587676180694178,0.91134616343906,3.746632452576238,266,9.523311490246652,False
169,4.088184659109524,0.3137503595321115,0.3247752785561236,0.5463478462355925,3.9045805015289248,669,10.555510989012888,False
170,7.233965585092571,0.5227792810606241,0.8548889712158645,0.5804859897427448,3.4702198669637507,275,13.189445636899611,False
142,5.52337523280422,0.074123841999001,0.3908208301540707,0.5511429125786814,3.587697568307441,250,27.029118224077763,False
164,4.956604629494288,0.4007568938079258,0.5977071267702085,0.8149460467175096,3.8815209843178646,249,9.06377112006969,False
166,5.372102640596269,0.6464816446124817,0.6920991892119248,0.9208193420771764,2.238618999432124,592,11.545513056217874,False
167,7.318625953485533,0.3173014264386982,0.7861287759327191,0.4328174213451041,4.189819326860796,153,13.39341849328381,False
160,5.154073421787748,0.3602062933692694,0.5987321829011764,0.6565366869543975,4.533947559490113,399,10.515757656232907,False
176,6.801625022088967,0.5993930176537572,0.753984820233429,0.2348643610264174,2.173040695329289,326,14.307517062095139,False
171,5.9616037671765305,0.3474736930065736,0.0536129644968096,0.6866271792414282,2.23195011014419,986,12.989244893790715,False
177,7.909737894571453,0.379572046006639,0.4335113353430476,0.3049053619831838,2.6467270145664425,979,16.54274936625331,False
179,4.450045034066341,0.6334897594250848,0.8176939163899821,0.6444597207207191,3.1924606871099623,187,9.390646207599064,False
180,5.048737072768575,0.1035383642129102,0.7658765258891201,0.385676177619236,3.5932341381992834,367,25.38325714380762,False
181,7.98155100415158,0.159221507698149,0.0329534843582943,0.6206220988030762,4.66846088807277,443,13.97205517486186,False
182,5.268220668603098,0.3088919964018253,0.4253640128199775,0.7623513424896979,3.553691369612113,941,11.841800467324942,False
183,7.869556448591988,0.4343706607693698,0.8560469046932808,0.6067753575318973,3.127370582947352,915,12.634509859623797,False
173,5.559604771883146,0.6043685355437731,0.7078965259750627,0.9780233357342748,2.529726875433005,353,10.24002074330551,False
185,7.002600237077981,0.4632669731573207,0.8056646557871209,0.9162385070494312,4.2662127913725865,844,11.805022709297853,False
165,5.930875023361834,0.339330829554321,0.3025379005292935,0.1519123940211218,2.1563037019287528,285,12.145945364793462,False
187,4.041643117043085,0.2632481287139729,0.273642865954299,0.8855647687197009,2.240473383901968,126,11.768526508126564,False
168,7.869631582176607,0.1431037882962742,0.7911236865252472,0.1218156594253014,3.560855897846446,382,24.104968671154644,False
189,6.605011800825377,0.5601716406632193,0.6020055847041124,0.444782513716573,2.6531408944353947,536,11.57316920110755,False
190,5.066569459087392,0.6033638641984324,0.7014103761152428,0.8066775603073993,2.476937038864862,999,11.41918660798271,False
174,4.383154721534316,0.8078621031555616,0.6523671883497992,0.420428058223303,2.293830459955824,872,10.170273018753177,False
192,5.079114471497544,0.5611362336513401,0.8508404365156614,0.2872283059823284,2.3693450428693623,537,11.230667279346111,False
175,4.368864707638416,0.9715388439208402,0.6293090688896518,0.936253724353144,2.471059279574457,353,9.06556836900509,False
193,7.8782015187615375,0.3755168488912451,0.6606061208094166,0.1159105855779384,3.470269538030772,195,12.076033714010725,False
178,6.669443131677337,0.4630483965807743,0.3906202969554845,0.6752823646174331,2.412863959923485,319,12.997582345177339,False
196,5.55634763512982,0.3559719332033895,0.5468979596081269,0.7310932971141207,3.612682800752931,336,12.364731871017884,False
197,4.681349956217442,0.1278667762629392,0.5073864652691129,0.6323079478323631,4.009260971601552,638,15.795508209719964,False
172,4.699997427500067,0.2679822969203475,0.6428508998126998,0.3887506328279397,2.8265639647777894,902,13.385452893385168,False
199,6.1721706663466485,0.0889140804343126,0.4125170721630329,0.9230410906771606,4.886084159003902,933,16.554887745090387,False
184,7.895471713926817,0.0995431064241516,0.3492865265846179,0.6189163760140944,4.490222442106118,863,18.585724223636976,False
201,6.6431144764176135,0.6480625118197506,0.5268591261676229,0.4317712756317685,2.729481874963048,346,10.682750080279984,False
202,4.226903550029272,0.2097724223946754,0.428759367263864,0.9695699568773286,2.028582220910756,638,21.145068576831584,False
186,5.275431118679382,0.1897244381080473,0.092309553640281,0.4565706297658186,2.354348992817827,322,13.375158250460132,False
204,5.181056892942861,0.0782470406180856,0.3631653825169453,0.8792088252752177,3.461241595673785,977,27.29379365482478,False
188,7.000426460787572,0.1854884640898331,0.1206764330859371,0.7349292579197613,3.802072712632965,272,13.305107582360723,False
205,6.881590702153606,0.2645170892560595,0.2565556903217514,0.4040297912067603,3.888145505522192,682,11.960643084826156,False
207,6.7843718170106815,0.197060177283058,0.1405072314507862,0.9863525060544815,2.1121992400549963,607,17.60372315473933,False
195,4.406218742007402,0.8146656527786489,0.7756625408152934,0.54625982258949,2.9675900098656856,276,8.626535323506573,False
208,5.267419059760318,0.5261602514342808,0.7717623857790136,0.2535686273124337,3.321523695929783,889,9.503733461074727,False
194,7.011322684029333,0.2979047491581025,0.2500825813192112,0.6102449554341732,2.7028365440929663,868,12.902034938300014,False
200,4.765938076366622,0.1906345470117076,0.0212097853662448,0.6656378965202118,3.79216930688072,703,12.897505025038491,False
212,6.897431440041042,0.0507224748457819,0.2434055524809193,0.6645600791791875,3.794566927140039,783,30.47983232817893,False
206,5.307386556476423,0.368871383439686,0.2588460568783886,0.5588946924354342,2.3261358165240176,517,12.512423122591878,False
213,4.614113837782238,0.4065750147959904,0.3118134234608993,0.3431803556151654,4.521172214269488,408,8.61759431451001,False
191,7.146249076444965,0.211689799137267,0.555395793903705,0.3282200237615535,4.822625318358579,360,13.285521196161646,False
214,6.5276376627334685,0.4338327765098035,0.0248138305712495,0.2008227953646728,2.685050605666489,232,12.200814632519071,False
217,4.1571694282286495,0.0362816644007007,0.3142248168824362,0.7623335408796972,3.2725539134056314,948,38.81054771980836,False
216,7.889795798678886,0.7020412846658535,0.6018756079846294,0.4934886162401085,2.2938852761831603,239,12.148909455226901,False
219,6.263712104195823,0.132441291060048,0.3236438882113974,0.5344020605696949,2.055003951409641,672,28.962864816247425,False
203,6.440931511779398,0.470187998730911,0.1656612261991843,0.4289550293526389,4.190759632421169,304,10.797343094590707,False
210,4.509998855972753,0.3134867410237386,0.6676310382250179,0.8383452082805624,3.4814716259270533,765,10.281737735767866,False
215,7.893986779676822,0.4333817719340511,0.8366358051310532,0.3926973263135896,3.68156889029601,958,12.02394365223143,False
222,4.791479717634146,0.5780337888855352,0.2072990567708739,0.2155731617900012,2.3096255676588697,893,11.36402572534909,False
224,5.662122251259368,0.2923959551925926,0.8120527436178993,0.986581108806317,2.684736448466772,532,14.836792749332444,False
223,5.390184956686992,0.4805889928731212,0.840249782466125,0.2463255426166109,2.167827006571331,862,19.27123289048054,False
218,4.346673866013111,0.3495237534984491,0.5399468655844595,0.8112002242101172,4.975811781849895,722,8.544911633262378,False
227,4.662706111921891,0.048807165661449,0.0760936635118606,0.1888506541432239,3.310659047691579,947,37.36760307742166,False
209,5.27075397286128,0.7206125738348222,0.4629763276695241,0.1615289798792266,2.128414156516793,175,10.353418329698975,False
229,6.589930240944178,0.1923058047346158,0.0397061178776133,0.582523237710875,2.943903612818622,617,15.479052022895235,False
225,5.87025305429137,0.4934791687169136,0.1794359291147055,0.6186157377485586,3.27545232293844,261,9.916860648416252,False
231,5.893370722954336,0.1232729158263579,0.1680413472911391,0.2604052288962823,4.030197786901123,607,15.77387173527541,False
211,7.025357695958096,0.0392363648188643,0.876334501574965,0.5919605170206174,2.1375458674439094,639,89.32317236804562,False
233,5.913324556851871,0.0640106077126251,0.6909402253204285,0.2689220784963666,4.493032434471186,116,16.891927300319715,False
228,5.331509494302903,0.3087383926466924,0.7984324068601083,0.3797058673061125,3.0261337430284883,441,11.00002632630623,False
235,7.378933873451599,0.3444079347794951,0.6232439261638991,0.6566289920083948,2.7462383033918063,387,12.794098459948172,False
226,4.671467799946457,0.4323234928569749,0.5633696211481855,0.6427215471801899,3.085523874084645,522,8.913790243239966,False
198,5.001968219801353,0.4596071393177958,0.6157438486619211,0.9138068556496648,2.2021643936342423,919,10.18263449733132,False
230,7.954897329593072,0.2241920867703114,0.0199585410983871,0.2469727314117278,2.495233707678184,367,14.97231093103608,False
232,5.923585357756503,0.3189903140076502,0.3166320833738217,0.9946507576052076,3.7695412100566967,419,10.279262094576495,False
236,7.112502846130177,0.8589422337772378,0.6497711166817273,0.6301819457268715,2.330549887548877,579,11.296473131667149,False
241,5.971398859296056,0.0675059288365611,0.6377984103556036,0.6749832053067234,4.504261819368098,950,24.69218410832754,False
242,4.393088169418624,0.4707453866398037,0.7901787980425388,0.8905676320082393,2.735253814648428,878,9.020532699119343,False
243,4.314498987105004,0.0485043735267415,0.4852038369022216,0.4494693235759308,2.277440931907989,131,33.22147281157748,False
221,7.115021717437362,0.6531040036430944,0.7979236758940542,0.9183192970470692,3.630557995530488,221,11.413863509189063,False
234,6.394287224358011,0.0968133819319565,0.695393405162419,0.6665338486497375,4.064989014377371,775,26.977461051543575,False
237,7.360701443593252,0.1153830552086811,0.6012076218713132,0.62768630882591,4.61789578881767,124,13.939971315012311,False
246,7.780969791614925,0.5943806515294531,0.8963655029113374,0.4707950403582485,2.3892354895353383,109,13.100578045671428,False
247,5.193670976057787,0.4944641584862151,0.6270210051836453,0.7575375331018319,2.779399028463041,257,10.268253624873617,False
238,5.3214947395445495,0.2404755266454486,0.4534896550923772,0.1807051151272754,3.647277347166933,831,13.295272373200655,False
239,6.620250289888199,0.0848159392529266,0.020446006570125,0.5275044737694264,4.475045414315122,451,19.03471150211016,False
